logFC	logCPM	LR	PValue	FDR	geneId
0.625394201525592	3.92970444050844	22.2049067877399	2.45046741697744e-06	0.00024278071806484	AT1G23330
1.61886596885024	0.254863016544532	22.1529377433319	2.5177040867434e-06	0.000248108293639077	AT4G30180
0.733097482403779	4.84678590427017	22.0086306961987	2.71427185353933e-06	0.000266056392111824	AT1G72210
0.684464651138922	4.06851961306999	21.9246945188033	2.83561409310373e-06	0.000276479875702198	AT2G38760
1.38974524902721	2.21975269370621	21.6108069560927	3.33964801701621e-06	0.000322250824210274	AT1G21520
0.834534158430815	5.27930585813853	21.6105927436102	3.34002102366846e-06	0.000322250824210274	AT1G33610
0.923855915420741	2.27252906612604	21.5292825603129	3.4846685420208e-06	0.000334455582772704	AT3G11720
0.701381344371671	3.32775716772507	21.341615942951	3.84297724067446e-06	0.0003669346351873	AT4G18170
0.655313643095049	3.371739725204	21.2554133041594	4.01973532097472e-06	0.000380858562233411	AT4G37410
-1.09151536292926	2.63287651640759	21.1454100809214	4.25719654036985e-06	0.00039908492947375	AT1G13670
1.01729677415066	3.06845342035368	21.1413078257578	4.26631924822708e-06	0.00039908492947375	AT1G70560
-0.696928765849992	4.02483104002843	21.0449678916971	4.48629528709326e-06	0.00041754267449775	AT4G19700
1.5102834269442	1.87874683902958	20.8433111715127	4.98429852225783e-06	0.000461251024544735	AT5G44005
1.03149992194006	1.95725157425978	20.8349975675147	5.00598029677377e-06	0.000461251024544735	AT2G31020
0.956228100418468	2.09050273535997	20.7079957752222	5.34921668726653e-06	0.000490424702054465	AT1G35830
-0.644812161585523	3.83032360250252	20.6357114895215	5.55502094595753e-06	0.000504275497498056	AT1G74940
1.06833144358801	2.8911381992783	20.5916959813479	5.6842138188397e-06	0.000511056280551294	AT4G16780
1.05346333797994	2.01990997247223	20.35372364788	6.43677088258889e-06	0.00057580977584635	AT1G53060
1.82529864485629	0.895965231389496	20.2892030268657	6.65752166041633e-06	0.000592680237478996	AT4G16000
1.01150797771472	2.31557511112498	20.1847975950044	7.03094877961743e-06	0.000622915019763413	AT4G26200
0.783291193777389	4.99925096563059	20.1528259563061	7.14945416648277e-06	0.000630383451578682	AT1G49660
1.09056143391828	1.93827582386985	20.1148574715435	7.29279470983986e-06	0.000639960099585376	AT5G03670
-1.34844211769628	2.39468864745343	20.0792830392939	7.42971400298851e-06	0.000648885164204134	AT1G29270
0.792782186483899	3.99628215983427	20.0579425246762	7.51308493618867e-06	0.000653071364170211	AT1G67800
1.00056943032117	2.67197251894432	19.9739326277574	7.85051384377064e-06	0.000679198446539931	AT4G37400
0.908459855393046	4.02429945565685	19.8364878372075	8.43569209119608e-06	0.000726415578768979	AT1G56430
0.588881972013737	8.54602151428169	19.7900277845663	8.64324478548549e-06	0.000740826580962449	AT1G78830
0.731365111738112	7.16087501485518	19.6827267107115	9.14240310441681e-06	0.000779982427815709	AT5G20230
-1.04864792437422	1.53376657863446	19.6560322954437	9.27101680500788e-06	0.000787310127569978	AT2G34080
1.2854785109683	1.11642506203547	19.57803072383	9.65733312114159e-06	0.000813776279240674	AT3G50840
0.989411888363349	2.30035256257517	19.3626769319613	1.08099236498506e-05	0.000905478513724763	AT1G26380
1.32743485874614	1.61253438296789	19.1556416158209	1.20480875379836e-05	0.00100009980698181	AT1G18330
0.688340392979653	3.81617121083667	19.1108504035577	1.23341672582162e-05	0.00101925575889869	AT5G49665
0.639982031414317	3.39229184542667	18.9387513631818	1.34982788364022e-05	0.00110064726724434	AT5G54130
-1.15902870250609	1.68057366052878	18.8605219414362	1.40633203437416e-05	0.00113666169865996	AT4G25760
0.589047660082057	6.09543853643459	18.8283660959177	1.4302412056316e-05	0.00115093820687245	AT2G39210
0.677537393964996	8.01628800507703	18.7773254265765	1.46903316309847e-05	0.00117701491867733	AT3G16530
0.687267588867101	3.70726447904668	18.6313248887288	1.58593153510763e-05	0.00126517516575599	AT2G23680
0.995733715449288	2.57664602465306	18.6185277571471	1.59661285403039e-05	0.00126820610664104	AT1G09240
0.813716340526199	3.37408698648413	18.4709336987352	1.72515383033383e-05	0.00136442638563913	AT5G62960
-0.615687847050806	4.79707670288674	18.404222564217	1.78661626063797e-05	0.0014010112532356	AT1G68500
-0.593564222604756	3.75300996481652	18.3186681254612	1.8686701171515e-05	0.00145914631012152	AT2G27060
-0.619127807286618	4.40867133721965	18.2834839422816	1.90350363381588e-05	0.00148007447105312	AT4G27900
1.11617826902679	1.68594484849999	18.2107257983165	1.9776198099003e-05	0.00151848241070178	AT1G58190
1.37989679410777	0.966003369300319	18.0002221595295	2.20879191170096e-05	0.00167978682956275	AT1G67460
0.886902315931466	4.43901294180867	17.994842004199	2.21504340994003e-05	0.00167978682956275	AT1G10585
0.857871436852355	1.92864010599529	17.9701033942948	2.24401814166093e-05	0.00169478550469375	AT3G57130
0.641763178672501	4.18497574979183	17.9401245972795	2.27964120600206e-05	0.0017146623732329	AT5G50915
1.08039546296092	3.05699333326272	17.8747944123597	2.35925222550067e-05	0.00176732926876123	AT3G62930
2.11832213053703	0.766740313013272	17.7854677170234	2.47264641085317e-05	0.00183887483910027	AT4G03610
-0.643639148386182	3.15008708299502	17.7838746804005	2.47471760417228e-05	0.00183887483910027	AT5G11550
0.954778347347127	1.55068176365615	17.7106196764299	2.57186772543951e-05	0.00190338869254615	AT4G25780
0.701171326091595	3.52251824466802	17.6608998266309	2.63998019617271e-05	0.00193891253968679	AT5G03720
0.899818012496348	2.58502544870997	17.6602294587351	2.6409108284208e-05	0.00193891253968679	AT3G18773
0.997380032036043	2.82752216852149	17.5732760501508	2.76446087403399e-05	0.00202156686455152	AT1G21110
0.612299247210049	5.12967732781848	17.5647411903488	2.77689660882469e-05	0.0020226344153131	AT1G21010
-0.690226779110185	2.9515286181678	17.5489868583173	2.7999993368937e-05	0.00203143258977469	AT5G42750
-0.889423349426356	2.7157529552158	17.4104648627684	3.0116330442486e-05	0.00217640681331032	AT4G14130
0.948252193245958	2.41932336109017	17.2896827350392	3.2092461218486e-05	0.00230116683009439	AT3G46700
1.34824259228891	0.52323181730625	17.2408814829468	3.29274063703463e-05	0.00235188466896411	AT4G39410
0.588961826717743	3.48684614925837	17.1958994584558	3.37163339024572e-05	0.00239893668399413	AT1G77690
1.13986374037817	2.75040628593823	17.0717248650429	3.59942324723429e-05	0.00255116044615513	AT4G15690
0.662494674047541	3.58385364389041	17.0017129603626	3.73461104071228e-05	0.00263649791345143	AT5G19100
-0.881701689266577	1.81708667376182	16.9689028896558	3.79970988241266e-05	0.00266239747958557	AT3G22810
0.844638321147952	2.55540583800702	16.8269434174153	4.09477868715218e-05	0.00285827960783486	AT4G30250
-0.792735754593232	4.51340859743842	16.8142757501233	4.1222031232639e-05	0.00286656449643423	AT2G25790
0.641154415460552	3.77605408231999	16.7566186415164	4.24937758597788e-05	0.00294389211106768	AT1G30730
-0.759970660079176	3.05792358925172	16.6920808806362	4.39641377205314e-05	0.0030223754251053	AT5G15830
1.01945734164043	5.38497651432234	16.6854241871602	4.41186775208013e-05	0.0030223754251053	AT1G21050
0.875667062292742	5.45484119172337	16.6705350642863	4.4466318795692e-05	0.00303490860284079	AT2G38750
1.34978595860191	0.852987818785864	16.6462149787045	4.5040093897228e-05	0.00305946709881407	AT1G53625
1.2052960012292	0.56303421991574	16.3538755159595	5.25485959630026e-05	0.00353418075330735	AT1G74458
-0.760922641936761	3.59220874929695	16.2654100823775	5.50599483807696e-05	0.00366297736014737	AT5G47380
0.84423598346916	3.41297709331388	16.2561599129921	5.53294149162062e-05	0.00366766351825845	AT1G01010
0.651228481587575	3.1258816208294	16.1955154899691	5.71291988035011e-05	0.00377339381917892	AT4G39770
0.676359099761022	3.28332167487831	16.0458785804545	6.18260524809396e-05	0.0040545569221308	AT5G07610
0.800531110174202	2.81952429238408	16.0145350744803	6.28580483114962e-05	0.0041076174265399	AT1G67810
0.923018090193231	2.01820017573669	15.9683741595956	6.44095462325905e-05	0.00419413115891935	AT5G65170
0.767620692711417	2.29231214223358	15.863102794726	6.80934243313422e-05	0.00441840008302104	AT5G01840
-0.594532409449041	4.18996628267399	15.4097225868887	8.65418772625547e-05	0.00549928866963572	AT2G45340
0.832599179131563	4.24024626724931	15.3540810170441	8.91282010288144e-05	0.00562484413890066	AT5G26260
-1.00162419766026	6.8038322155597	15.1481656083202	9.93948348760598e-05	0.006230095296245	AT2G23170
0.671384549200563	3.9975139681304	15.1267576068725	0.000100528289178233	0.00627978072195415	AT1G09575
-0.608160620218427	6.83450826995247	15.025230304948	0.000106083401866555	0.00656008365636535	AT3G23730
0.719888796795817	2.87700418625759	15.0151800033499	0.00010664984412321	0.00657305460703181	AT1G77885
-1.10385487096424	1.6104394666063	14.9218475088975	0.000112057727719631	0.00686046447314739	AT4G09820
